trip_id,on_id,off_id,od
6714,159,21,"(159, 21)"
6715,159,82,"(159, 82)"
6716,159,4,"(159, 4)"
6717,105,15,"(105, 15)"
6718,45,104,"(45, 104)"
6719,3,82,"(3, 82)"
6720,102,4,"(102, 4)"
6721,3,99,"(3, 99)"
6722,102,73,"(102, 73)"
6723,12,74,"(12, 74)"
6724,142,83,"(142, 83)"
6726,150,15,"(150, 15)"
6727,150,74,"(150, 74)"
6728,150,15,"(150, 15)"
6729,83,161,"(83, 161)"
6730,104,104,"(104, 104)"
6731,67,104,"(67, 104)"
6732,104,104,"(104, 104)"
6733,67,14,"(67, 14)"
6734,67,74,"(67, 74)"
6735,17,150,"(17, 150)"
6736,161,20,"(161, 20)"
6737,104,104,"(104, 104)"
6738,104,104,"(104, 104)"
6739,20,120,"(20, 120)"
6740,140,161,"(140, 161)"
6741,120,150,"(120, 150)"
6742,150,90,"(150, 90)"
6743,17,3,"(17, 3)"
6744,12,4,"(12, 4)"
6745,12,3,"(12, 3)"
6746,17,135,"(17, 135)"
6747,45,135,"(45, 135)"
6748,90,135,"(90, 135)"
6749,21,161,"(21, 161)"
6750,15,3,"(15, 3)"
6751,15,8,"(15, 8)"
6752,104,104,"(104, 104)"
6753,45,135,"(45, 135)"
6754,54,159,"(54, 159)"
6755,91,32,"(91, 32)"
6756,114,3,"(114, 3)"
6757,82,90,"(82, 90)"
6758,33,78,"(33, 78)"
6759,15,150,"(15, 150)"
6760,17,120,"(17, 120)"
6761,45,91,"(45, 91)"
6762,102,124,"(102, 124)"
6763,74,22,"(74, 22)"
6764,21,161,"(21, 161)"
6765,17,3,"(17, 3)"
6766,42,135,"(42, 135)"
6767,73,150,"(73, 150)"
6768,17,78,"(17, 78)"
6769,91,3,"(91, 3)"
6770,4,91,"(4, 91)"
6771,87,96,"(87, 96)"
6772,73,123,"(73, 123)"
6773,3,17,"(3, 17)"
6774,20,75,"(20, 75)"
6775,120,150,"(120, 150)"
6776,21,22,"(21, 22)"
6777,159,3,"(159, 3)"
6778,3,99,"(3, 99)"
6779,15,3,"(15, 3)"
6780,87,96,"(87, 96)"
6781,15,120,"(15, 120)"
6782,45,135,"(45, 135)"
6783,143,3,"(143, 3)"
6784,4,40,"(4, 40)"
6785,4,78,"(4, 78)"
6786,21,118,"(21, 118)"
6787,105,159,"(105, 159)"
6788,12,67,"(12, 67)"
6789,13,35,"(13, 35)"
6790,104,104,"(104, 104)"
6791,27,90,"(27, 90)"
6792,4,3,"(4, 3)"
6793,21,135,"(21, 135)"
6794,18,3,"(18, 3)"
6795,105,84,"(105, 84)"
6796,15,67,"(15, 67)"
6797,17,150,"(17, 150)"
6798,15,161,"(15, 161)"
6799,4,102,"(4, 102)"
6800,45,148,"(45, 148)"
6801,16,161,"(16, 161)"
6802,73,67,"(73, 67)"
6803,42,35,"(42, 35)"
6804,73,150,"(73, 150)"
6805,17,150,"(17, 150)"
6806,79,150,"(79, 150)"
6807,15,150,"(15, 150)"
6808,15,150,"(15, 150)"
6809,21,150,"(21, 150)"
6810,19,150,"(19, 150)"
6811,12,150,"(12, 150)"
6812,17,32,"(17, 32)"
6813,18,3,"(18, 3)"
6814,104,104,"(104, 104)"
6815,18,3,"(18, 3)"
6816,3,17,"(3, 17)"
6817,54,75,"(54, 75)"
6818,18,3,"(18, 3)"
6819,12,137,"(12, 137)"
6820,33,17,"(33, 17)"
6821,102,3,"(102, 3)"
6822,111,78,"(111, 78)"
6823,33,84,"(33, 84)"
6825,82,3,"(82, 3)"
6826,100,40,"(100, 40)"
6827,41,45,"(41, 45)"
6828,14,159,"(14, 159)"
6829,74,159,"(74, 159)"
6830,45,148,"(45, 148)"
6831,21,18,"(21, 18)"
6832,86,73,"(86, 73)"
6833,4,102,"(4, 102)"
6834,18,111,"(18, 111)"
6835,142,73,"(142, 73)"
6836,142,73,"(142, 73)"
6837,101,142,"(101, 142)"
6838,21,159,"(21, 159)"
6839,4,111,"(4, 111)"
6840,12,135,"(12, 135)"
6841,12,159,"(12, 159)"
6842,83,96,"(83, 96)"
6843,82,148,"(82, 148)"
6844,54,110,"(54, 110)"
6845,82,39,"(82, 39)"
6846,100,40,"(100, 40)"
6847,99,40,"(99, 40)"
6848,82,161,"(82, 161)"
6849,15,17,"(15, 17)"
6850,4,84,"(4, 84)"
6851,104,104,"(104, 104)"
6852,102,23,"(102, 23)"
6853,82,3,"(82, 3)"
6854,161,15,"(161, 15)"
6855,33,42,"(33, 42)"
6856,115,111,"(115, 111)"
6857,104,135,"(104, 135)"
6858,99,22,"(99, 22)"
6859,82,159,"(82, 159)"
6860,15,13,"(15, 13)"
6861,16,32,"(16, 32)"
6862,33,84,"(33, 84)"
6863,20,90,"(20, 90)"
6864,83,104,"(83, 104)"
6865,11,35,"(11, 35)"
6866,143,135,"(143, 135)"
6867,45,148,"(45, 148)"
6868,105,84,"(105, 84)"
6869,17,108,"(17, 108)"
6870,11,159,"(11, 159)"
6871,135,3,"(135, 3)"
6872,21,3,"(21, 3)"
6874,17,159,"(17, 159)"
6875,82,161,"(82, 161)"
6876,93,13,"(93, 13)"
6877,17,24,"(17, 24)"
6878,42,78,"(42, 78)"
6879,17,15,"(17, 15)"
6880,159,38,"(159, 38)"
6881,161,150,"(161, 150)"
6882,99,24,"(99, 24)"
6883,77,78,"(77, 78)"
6884,13,118,"(13, 118)"
6885,15,32,"(15, 32)"
6886,12,150,"(12, 150)"
6887,93,135,"(93, 135)"
6888,143,159,"(143, 159)"
6889,18,78,"(18, 78)"
6890,99,159,"(99, 159)"
6891,93,3,"(93, 3)"
6892,12,148,"(12, 148)"
6893,150,73,"(150, 73)"
6894,35,23,"(35, 23)"
6895,84,67,"(84, 67)"
6896,42,67,"(42, 67)"
6897,16,67,"(16, 67)"
6898,42,67,"(42, 67)"
6899,42,67,"(42, 67)"
6900,120,67,"(120, 67)"
6901,15,135,"(15, 135)"
6902,15,17,"(15, 17)"
6903,35,24,"(35, 24)"
6904,17,45,"(17, 45)"
6905,3,18,"(3, 18)"
6906,45,91,"(45, 91)"
6907,15,3,"(15, 3)"
6908,84,4,"(84, 4)"
6909,41,160,"(41, 160)"
6910,143,160,"(143, 160)"
6911,17,3,"(17, 3)"
6912,77,150,"(77, 150)"
6913,71,22,"(71, 22)"
6914,3,18,"(3, 18)"
6915,13,35,"(13, 35)"
6916,90,4,"(90, 4)"
6917,62,161,"(62, 161)"
6918,150,159,"(150, 159)"
6919,84,104,"(84, 104)"
6920,18,45,"(18, 45)"
6921,150,4,"(150, 4)"
6922,90,20,"(90, 20)"
6923,91,45,"(91, 45)"
6924,6,82,"(6, 82)"
6925,104,104,"(104, 104)"
6926,73,86,"(73, 86)"
6927,73,3,"(73, 3)"
6928,73,150,"(73, 150)"
6929,150,161,"(150, 161)"
6930,93,13,"(93, 13)"
6931,77,160,"(77, 160)"
6932,102,39,"(102, 39)"
6933,24,17,"(24, 17)"
6934,3,150,"(3, 150)"
6935,140,73,"(140, 73)"
6936,83,148,"(83, 148)"
6937,111,39,"(111, 39)"
6938,17,15,"(17, 15)"
6939,20,75,"(20, 75)"
6940,159,159,"(159, 159)"
6941,35,3,"(35, 3)"
6942,99,87,"(99, 87)"
6944,148,45,"(148, 45)"
6945,15,100,"(15, 100)"
6946,45,73,"(45, 73)"
6947,13,6,"(13, 6)"
6948,74,22,"(74, 22)"
6949,4,39,"(4, 39)"
6950,18,107,"(18, 107)"
6951,19,73,"(19, 73)"
6952,104,4,"(104, 4)"
6953,104,104,"(104, 104)"
6954,148,142,"(148, 142)"
6955,78,90,"(78, 90)"
6956,35,78,"(35, 78)"
6957,82,3,"(82, 3)"
6958,102,3,"(102, 3)"
6959,135,15,"(135, 15)"
6960,4,148,"(4, 148)"
6961,3,77,"(3, 77)"
6962,21,96,"(21, 96)"
6963,73,140,"(73, 140)"
6964,21,150,"(21, 150)"
6965,3,102,"(3, 102)"
6966,18,161,"(18, 161)"
6968,160,41,"(160, 41)"
6969,135,12,"(135, 12)"
6970,78,18,"(78, 18)"
6971,12,150,"(12, 150)"
6972,6,114,"(6, 114)"
6973,148,12,"(148, 12)"
6974,118,161,"(118, 161)"
6975,83,148,"(83, 148)"
6976,13,6,"(13, 6)"
6977,7,23,"(7, 23)"
6978,45,18,"(45, 18)"
6979,135,143,"(135, 143)"
6980,13,99,"(13, 99)"
6981,80,105,"(80, 105)"
6982,23,73,"(23, 73)"
6983,162,161,"(162, 161)"
6984,90,135,"(90, 135)"
6985,32,67,"(32, 67)"
6986,104,33,"(104, 33)"
6987,74,74,"(74, 74)"
6988,3,35,"(3, 35)"
6989,148,45,"(148, 45)"
6990,142,32,"(142, 32)"
6991,104,104,"(104, 104)"
6992,3,17,"(3, 17)"
6993,3,93,"(3, 93)"
6994,91,105,"(91, 105)"
6995,4,39,"(4, 39)"
6996,140,3,"(140, 3)"
6997,3,82,"(3, 82)"
6998,115,83,"(115, 83)"
6999,150,17,"(150, 17)"
7000,135,90,"(135, 90)"
7001,4,111,"(4, 111)"
7002,91,150,"(91, 150)"
7003,115,45,"(115, 45)"
7004,78,118,"(78, 118)"
7005,3,73,"(3, 73)"
7006,99,3,"(99, 3)"
7007,41,15,"(41, 15)"
7008,102,105,"(102, 105)"
7009,104,104,"(104, 104)"
7010,83,22,"(83, 22)"
7011,135,105,"(135, 105)"
7012,159,11,"(159, 11)"
7013,83,80,"(83, 80)"
7014,73,3,"(73, 3)"
7015,108,17,"(108, 17)"
7016,19,17,"(19, 17)"
7017,17,150,"(17, 150)"
7018,18,135,"(18, 135)"
7019,45,108,"(45, 108)"
7020,3,99,"(3, 99)"
7021,73,142,"(73, 142)"
7022,150,73,"(150, 73)"
7023,4,3,"(4, 3)"
7024,83,22,"(83, 22)"
7025,77,17,"(77, 17)"
7026,67,104,"(67, 104)"
7027,4,135,"(4, 135)"
7028,83,45,"(83, 45)"
7029,148,83,"(148, 83)"
7030,7,161,"(7, 161)"
7032,73,45,"(73, 45)"
7033,14,3,"(14, 3)"
7034,35,99,"(35, 99)"
7035,41,159,"(41, 159)"
7036,45,135,"(45, 135)"
7037,45,77,"(45, 77)"
7038,107,111,"(107, 111)"
7039,20,142,"(20, 142)"
7040,45,87,"(45, 87)"
7041,106,83,"(106, 83)"
7042,82,7,"(82, 7)"
7043,114,6,"(114, 6)"
7044,23,140,"(23, 140)"
7045,111,115,"(111, 115)"
7046,99,73,"(99, 73)"
7047,73,19,"(73, 19)"
7048,23,13,"(23, 13)"
7049,67,3,"(67, 3)"
7050,67,3,"(67, 3)"
7051,67,42,"(67, 42)"
7052,67,84,"(67, 84)"
7053,83,3,"(83, 3)"
7054,82,3,"(82, 3)"
7055,111,80,"(111, 80)"
7056,148,73,"(148, 73)"
7057,13,41,"(13, 41)"
7058,148,35,"(148, 35)"
7059,17,19,"(17, 19)"
7060,110,17,"(110, 17)"
7061,21,3,"(21, 3)"
7062,82,13,"(82, 13)"
7063,84,24,"(84, 24)"
7064,17,150,"(17, 150)"
7065,15,161,"(15, 161)"
7066,78,33,"(78, 33)"
7067,45,73,"(45, 73)"
7068,111,4,"(111, 4)"
7069,111,18,"(111, 18)"
7070,78,77,"(78, 77)"
7071,18,21,"(18, 21)"
7072,159,160,"(159, 160)"
7073,150,21,"(150, 21)"
7074,150,135,"(150, 135)"
7075,3,99,"(3, 99)"
7076,82,160,"(82, 160)"
7077,15,159,"(15, 159)"
7078,83,3,"(83, 3)"
7079,13,159,"(13, 159)"
7080,45,107,"(45, 107)"
7081,142,32,"(142, 32)"
7082,23,35,"(23, 35)"
7083,40,4,"(40, 4)"
7084,45,78,"(45, 78)"
7085,14,3,"(14, 3)"
7086,73,3,"(73, 3)"
7087,71,86,"(71, 86)"
7088,22,83,"(22, 83)"
7089,67,104,"(67, 104)"
7090,41,13,"(41, 13)"
7091,77,3,"(77, 3)"
7092,21,74,"(21, 74)"
7093,73,99,"(73, 99)"
7094,17,77,"(17, 77)"
7095,45,83,"(45, 83)"
7096,19,148,"(19, 148)"
7097,150,77,"(150, 77)"
7098,17,39,"(17, 39)"
7099,111,4,"(111, 4)"
7100,3,21,"(3, 21)"
7101,67,73,"(67, 73)"
7102,33,102,"(33, 102)"
7103,3,14,"(3, 14)"
7104,3,18,"(3, 18)"
7105,3,140,"(3, 140)"
7106,73,23,"(73, 23)"
7107,14,150,"(14, 150)"
7108,73,35,"(73, 35)"
7109,3,15,"(3, 15)"
7110,77,91,"(77, 91)"
7111,45,148,"(45, 148)"
7112,3,4,"(3, 4)"
7113,159,105,"(159, 105)"
7114,73,45,"(73, 45)"
7115,4,150,"(4, 150)"
7116,73,150,"(73, 150)"
7117,35,15,"(35, 15)"
7118,13,67,"(13, 67)"
7119,105,80,"(105, 80)"
7120,13,39,"(13, 39)"
7121,159,21,"(159, 21)"
7122,104,104,"(104, 104)"
7123,13,110,"(13, 110)"
7124,17,3,"(17, 3)"
7125,4,27,"(4, 27)"
7126,91,148,"(91, 148)"
7127,160,82,"(160, 82)"
7128,123,62,"(123, 62)"
7129,20,161,"(20, 161)"
7130,135,45,"(135, 45)"
7131,77,3,"(77, 3)"
7132,161,15,"(161, 15)"
7133,161,16,"(161, 16)"
7134,3,80,"(3, 80)"
7135,21,3,"(21, 3)"
7136,100,15,"(100, 15)"
7137,3,140,"(3, 140)"
7138,99,22,"(99, 22)"
7139,4,3,"(4, 3)"
7140,96,83,"(96, 83)"
7141,148,19,"(148, 19)"
7142,159,12,"(159, 12)"
7143,135,18,"(135, 18)"
7144,17,35,"(17, 35)"
7145,161,7,"(161, 7)"
7146,3,83,"(3, 83)"
7147,150,17,"(150, 17)"
7148,3,15,"(3, 15)"
7149,4,105,"(4, 105)"
7150,75,14,"(75, 14)"
7151,159,82,"(159, 82)"
7152,159,74,"(159, 74)"
7153,148,91,"(148, 91)"
7154,111,4,"(111, 4)"
7155,124,102,"(124, 102)"
7156,92,148,"(92, 148)"
7157,3,106,"(3, 106)"
7158,135,4,"(135, 4)"
7159,150,73,"(150, 73)"
7160,150,17,"(150, 17)"
7161,150,79,"(150, 79)"
7162,150,15,"(150, 15)"
7163,150,19,"(150, 19)"
7164,150,12,"(150, 12)"
7165,150,21,"(150, 21)"
7166,101,159,"(101, 159)"
7167,102,150,"(102, 150)"
7168,39,102,"(39, 102)"
7169,67,104,"(67, 104)"
7170,13,82,"(13, 82)"
7171,35,78,"(35, 78)"
7172,14,150,"(14, 150)"
7173,3,73,"(3, 73)"
7174,39,17,"(39, 17)"
7175,78,74,"(78, 74)"
7176,13,73,"(13, 73)"
7177,137,12,"(137, 12)"
7178,3,143,"(3, 143)"
7179,20,159,"(20, 159)"
7180,3,77,"(3, 77)"
7181,104,104,"(104, 104)"
7182,99,93,"(99, 93)"
7183,162,13,"(162, 13)"
7184,32,142,"(32, 142)"
7185,15,159,"(15, 159)"
7186,78,82,"(78, 82)"
7187,33,14,"(33, 14)"
7188,41,82,"(41, 82)"
7189,3,14,"(3, 14)"
7190,161,118,"(161, 118)"
7191,108,3,"(108, 3)"
7192,3,77,"(3, 77)"
7193,41,74,"(41, 74)"
7194,150,15,"(150, 15)"
7195,12,159,"(12, 159)"
7196,104,104,"(104, 104)"
7197,82,14,"(82, 14)"
7198,4,91,"(4, 91)"
7199,80,83,"(80, 83)"
7200,93,160,"(93, 160)"
7201,135,90,"(135, 90)"
7202,141,73,"(141, 73)"
7203,150,3,"(150, 3)"
7204,159,120,"(159, 120)"
7205,38,111,"(38, 111)"
7207,106,82,"(106, 82)"
7208,3,17,"(3, 17)"
7209,73,74,"(73, 74)"
7210,75,24,"(75, 24)"
7211,161,83,"(161, 83)"
7212,54,16,"(54, 16)"
7213,4,3,"(4, 3)"
7214,67,104,"(67, 104)"
7215,150,91,"(150, 91)"
7216,159,101,"(159, 101)"
7217,19,73,"(19, 73)"
7218,17,150,"(17, 150)"
7219,17,150,"(17, 150)"
7220,17,13,"(17, 13)"
7221,135,21,"(135, 21)"
7222,161,82,"(161, 82)"
7223,4,159,"(4, 159)"
7224,3,4,"(3, 4)"
7225,90,150,"(90, 150)"
7226,142,35,"(142, 35)"
7227,102,33,"(102, 33)"
7228,3,114,"(3, 114)"
7229,104,104,"(104, 104)"
7230,3,91,"(3, 91)"
7231,97,21,"(97, 21)"
7232,101,161,"(101, 161)"
7233,118,104,"(118, 104)"
7234,159,143,"(159, 143)"
7235,96,87,"(96, 87)"
7236,120,148,"(120, 148)"
7237,4,111,"(4, 111)"
7238,161,62,"(161, 62)"
7239,3,4,"(3, 4)"
7240,67,104,"(67, 104)"
7241,104,104,"(104, 104)"
7242,104,104,"(104, 104)"
7243,67,42,"(67, 42)"
7244,17,150,"(17, 150)"
7245,104,104,"(104, 104)"
7246,104,104,"(104, 104)"
7247,67,18,"(67, 18)"
7248,77,3,"(77, 3)"
7249,17,135,"(17, 135)"
7250,45,135,"(45, 135)"
7251,140,161,"(140, 161)"
7252,20,120,"(20, 120)"
7253,21,33,"(21, 33)"
7254,150,90,"(150, 90)"
7255,120,150,"(120, 150)"
7256,15,24,"(15, 24)"
7257,77,3,"(77, 3)"
7258,102,124,"(102, 124)"
7259,77,3,"(77, 3)"
7260,161,33,"(161, 33)"
7261,15,21,"(15, 21)"
7262,102,159,"(102, 159)"
7263,90,135,"(90, 135)"
7264,12,3,"(12, 3)"
7265,15,8,"(15, 8)"
7266,104,104,"(104, 104)"
7267,105,84,"(105, 84)"
7268,17,3,"(17, 3)"
7269,12,3,"(12, 3)"
7270,91,32,"(91, 32)"
7271,114,3,"(114, 3)"
7272,82,90,"(82, 90)"
